Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,market_cap
533005,Deutsche Mutual Fund,DWSFTS50BD,DEUTSCHE MUTUAL FUND - DWS FIXED TERM SERIES 50 - PLAN B - DIVIDEND OPTION,Delisted,B ,10.0,INF223J01085, ,Equity,-,-,-,-,
533006,Birla Cotsyn (India) Limited,BIRLACOT,BIRLA COTSYN (INDIA) LTD.,Suspended,Z ,1.0,INE655I01024,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,2686570450
533007,LGB Forge Limited,LGBFORGE,LGB FORGE LTD.,Active,B ,1.0,INE201J01017,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,238202463
533008,OCL Iron and Steel Limited,OISL,OCL IRON AND STEEL LTD.,Delisted,Z ,1.0,INE196J01019,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,145309826
533009,GATEWAY DISTRIPARKS LTD.,GDLBBPH,GATEWAYDIST*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533010,Octav Investments Limited,OCTAVINV,OCTAV INVESTMENTS LTD.,Delisted,B ,10.0,INE120J01019, ,Equity,-,-,-,-,
533011,Coral Hub Limited,CORAL-HUB,Coral Hub Limited,Delisted,T ,10.0,INE108J01030, ,Equity,-,-,-,-,
533012,Landmark Property Development Company Ltd.,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,Active,B ,1.0,INE197J01017,Real Estate related services,Equity,Consumer Discretionary,Realty,Realty,Real Estate related services,134143160
533013,GFL LIMITED,GUJFLUOBBPH,GUJARAT FLU*,Delisted,B ,1.0,-, ,Equity,-,-,-,-,
533014,Sicagen India Limited,SICAGEN,SICAGEN INDIA LTD.,Active,X ,10.0,INE176J01011,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,39571684
533015,Nu Tek India Limited,NUTEK,NU TEK INDIA LTD.,Suspended,Z ,5.0,INE318J01027,Telecom - Infrastructure,Equity,Telecommunication,Telecommunication,Telecom - Services,Telecom - Infrastructure,154518600
533016,Austral Coke & Projects Limited,AUSTRAL,AUSTRAL COKE & PROJECTS LTD.,Delisted,XT,1.0,INE455J01027,Coal,Equity,Energy,"Oil, Gas & Consumable Fuels",Consumable Fuels,Coal,
533017,Resurgere Mines & Minerals India Limited,RMMIL,RESURGERE MINES & MINERALS INDIA LTD.,Suspended,Z ,10.0,INE774I01031,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,
533018,SIMPLEX MILLS COMPANY LIMITED,SIMPLXMIL,SIMPLEX MILLS COMPANY LTD.,Active,X ,1000.0,INE457H01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,30004
533019,SIMPLEX PAPERS LTD.,SIMPLXPAP,SIMPLEX PAPERS LTD.,Active,XT,1000.0,INE456H01029,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,30014
533020,Rain Industries Limited,RAINBBPH,RAIN COMMOD*,Delisted,B ,10.0,            , ,Equity,-,-,-,-,
533021,Surana Telecom And Power Limited,SURANABBPH,SURANA TELE*,Delisted,B ,5.0,-, ,Equity,-,-,-,-,
533022,20 Microns Limited,20MICRONS,20 MICRONS LTD.,Active,B ,5.0,INE144J01027,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,35286502
533023,ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd,Active,A ,5.0,INE342J01019,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,18967584
533024,Valiant Communications Ltd.,VALIANTBBPH,VALIANT COM*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533025,HEG Ltd.,HEGBBPH,HEG LIMITED*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533026,Chemcel Bio-Tech Limited,CHEMCEL,CHEMCEL BIO-TECH LTD.,Delisted,XT,10.0,INE213J01012, ,Equity,-,-,-,-,
533027,DLF LIMITED,DLFBBPH,DLF LIMITED*,Delisted,B ,2.0,-, ,Equity,-,-,-,-,
533028,R Systems International Limited,RSYSBBPH,RSYSTEM INT*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533029,Alkali Metals Limited,ALKALI,ALKALI METALS LTD.,Active,B ,10.0,INE773I01017,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,10182506
533030,Maestros Mediline Systems Ltd.,MAESTROBBPH,MAESTROBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533031,FDC Ltd.,FDCBBPH,FDC LIMITED*,Delisted,B ,1.0,-, ,Equity,-,-,-,-,
533032,Ipca Laboratories Ltd.,IPCALABBBPH,IPCALABBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533033,ISGEC Heavy Engineering Limited,ISGEC,ISGEC Heavy Engineering Ltd,Active,A ,1.0,INE858B01029,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,73529510
533034,Godrej Consumer Products Ltd.,GODRJCPBBPH,GODREJ CONS*,Delisted,B ,1.0,-, ,Equity,-,-,-,-,
533035,Alembic  Ltd,ALEMBICBBPH,ALEMBICBBPH,Delisted,P ,2.0,-, ,Equity,-,-,-,-,
533036,JSW ISPAT SPECIAL PRODUCTS LIMITED,MONNETBBPH,MONNE ISPAT*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533037,"Supreme Industries Ltd.,",SUPREMEBBPH,SUPREM IND*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533038,Jindal Poly Films Ltd.,JINDPOLBBPH,JINDAL POLY*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533039,"E.I.D. Parry (India) Ltd.,",EIDPARYBBPH,EID PARRY*,Delisted,B ,2.0,-, ,Equity,-,-,-,-,
533040,Bosch Ltd,BOSCHBBPH,BOSCHBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533041,IIFL FINANCE LIMITED ,IIFLBBPH,IIFLBBPH,Delisted,P ,2.0,-, ,Equity,-,-,-,-,
533042,Supreme Petrochem Ltd.,SPRMPETBBPH,SPRMPETBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533043,NAVA LIMITED,NBVENTRBBPH,NAVBHAR VEN*,Delisted,B ,2.0,-, ,Equity,-,-,-,-,
533044,Selan Exploration Technology Ltd.,SELANBBPH,SELANBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533045,HOV Services Limited,HOVBBPH,HOVBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533046,"Austin Engineering Co. Ltd.,",AUSTENGBBPH,AUSTENGBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533047,Indian Metals & Ferro Alloys Limited,IMFA,INDIAN METALS & FERRO ALLOYS LTD.,Active,B ,10.0,INE919H01018,Ferro & Silica Manganese,Equity,Commodities,Metals & Mining,Ferrous Metals,Ferro & Silica Manganese,53954106
533048,Teamo Productions HQ Limited,TPHQ,Teamo Productions HQ Ltd,Active,T ,1.0,INE065J01024,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,861219600
533049,"Mangalam Cement Ltd.,",MANGALCBBPH,MANGALAMCEM*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533050,GSS Infotech Ltd,GSSAMERBBPH,GSS AMERICA*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533051,Kingfa Science & Technology (India) Ltd,HYDROSBBPH,HYDROSBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533052,"TTK Healthcare Ltd.,",TTKHEBBPH,TTKHEBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533053,LKP Finance Limited,LKPFINBBPH,LKP FIN*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533054,Kilburn Engineering Ltd,KLBRENGBBPH,KLBRENGBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533055,Edserv Softsystems Limited,EDSERV,EDSERV SOFTSYSTEMS LTD.,Delisted,XT,10.0,INE889J01019, ,Equity,-,-,-,-,
533056,VEDAVAAG Systems Limited,VEDAVAAG,VEDAVAAG SYSTEMS LTD.,Active,X ,10.0,INE359B01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,22925000
533057,T.V.Today Network Limited,TVTNBBPH,TV TODAY*,Delisted,B ,5.0,-, ,Equity,-,-,-,-,
533058,Zen Technologies Ltd.,ZENTECBBPH,ZENTECBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533059,BRANDHOUSE RETAILS LIMITED,BRANDHOUSE,BRANDHOUSE RETAILS LTD.,Delisted,Z ,10.0,INE317J01011, ,Equity,-,-,-,-,
533060,Sandesh Ltd.,SANDESHBBPH,SANDESHBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533061,Apollo Tyres Ltd,APLOTYRBBPH,APLOTYRBBPH,Delisted,P ,1.0,-, ,Equity,-,-,-,-,
533062,Gitanjali Gems Ltd.,GITNJLIBBPH,GITNJLIBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533065,REI Six Ten Retail Limited,REISIXTEN,REI SIX TEN RETAIL LTD.,Delisted,XT,2.0,INE849J01021, ,Equity,-,-,-,-,
533066,Dhani Services Limited,IBVENBBPH,IBVENBBPH,Delisted,P ,2.0,-, ,Equity,-,-,-,-,
533067,"Pennar Industries Ltd.,",PENARINBBPH,PENARINBBPH,Delisted,P ,5.0,-, ,Equity,-,-,-,-,
533068,Arrow Textiles Limited,ARROWTEX,ARROW TEXTILES LTD.,Delisted,B ,10.0,INE933J01015, ,Equity,-,-,-,-,19043939
533069,Avantel Limited,AVANTELBBPH,AVANTEL LTD*,Delisted,B ,10.0,-, ,Equity,-,-,-,-,
533070,Dai-Ichi Karkaria Ltd.,DAICHIBBPH,DAICHIBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533071,Godrej Industries Ltd.,GODRJBBPH,GODREJ IND*,Delisted,B ,1.0,-, ,Equity,-,-,-,-,
533078,Manjeera Constructions Limited,MANJEERA,MANJEERA CONSTRUCTIONS LTD.,Active,XT,10.0,INE320D01018,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",12508418
533079,Sand Plast (India) Ltd.,SANDPLAST,SAND PLAST (INDIA) LTD.,Suspended,Z ,10.0,INE122K01013,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials,29500000
533080,Mold-Tek Packaging Limited,MOLDTKPAC,Mold-Tek Packaging Limited,Active,A ,5.0,INE893J01029,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,33228914
533081,PROCTER & GAMBLE HEALTH LIMITED,MERCKBBPH,MERCKBBPH,Delisted,B ,10.0,INE199A01012, ,Equity,-,-,-,-,
533082,Aro Granite Industries Ltd.,AROGRANBBPH,AROGRANBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533083,RISHABHDEV TECHNOCABLE LIMITED,RDEVCAB,RISHABHDEV TECHNOCABLE LTD.,Delisted,Z ,10.0,INE685F01019, ,Equity,-,-,-,-,
533084,Tata Mutual Fund,SM1AD,Tata Smart Investment Plan- 1 Scheme A - Dividend option,Delisted,B ,10.0,INF277K01022, ,Equity,-,-,-,-,
533085,Tata Mutual Fund,SM1AG,Tata Smart Investment Plan- 1 Scheme A - Growth option,Delisted,B ,10.0,INF277K01014, ,Equity,-,-,-,-,
533086,Tata Mutual Fund,SM1BD,Tata Smart Investment Plan- 1 Scheme B - Dividend option,Delisted,B ,10.0,INF277K01048, ,Equity,-,-,-,-,
533087,Tata Mutual Fund,SM1BG,Tata Smart Investment Plan- 1 Scheme B - Growth option,Delisted,B ,10.0,INF277K01030, ,Equity,-,-,-,-,
533088,Mahindra Holidays & Resorts India Limited,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,Active,A ,10.0,INE998I01010,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,201951797
533089,Teledata Technology Solutions Limited,TELEDATAIT,TELEDATA TECHNOLOGY SOLUTIONS LTD.,Delisted,T ,2.0,INE391I01018, ,Equity,-,-,-,-,
533090,Excel Realty N Infra Limited,EXCEL,Excel Realty N Infra Ltd,Active,T ,1.0,INE688J01023,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,1410695055
533091,Deccan Chronicle Holdings Ltd.,DCHLBBPH,DCHLBBPH,Delisted,P ,2.0,-, ,Equity,-,-,-,-,
533092,Aegis Logistics Ltd.,AEGISLOBBPH,AEGISLOBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533093,RAJ OIL MILLS LIMITED,ROML,RAJ OIL MILLS LTD.,Active,B ,10.0,INE294G01026,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,14988684
533094,Jindal Poly Films Ltd.,JINDLPOBBPH,JINDLPOBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533095,Bengal & Assam Company Limited,BENGALASM,BENGAL & ASSAM COMPANY LTD.,Active,B ,10.0,INE083K01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),11296328
533096,Adani Power Limited,ADANIPOWER,ADANI POWER LTD.,Active,A ,10.0,INE814H01011,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,3856938941
533097,SoftSol India Limited.,SOFTSOLBBPH,SOFTSOLBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533098,NHPC Limited,NHPC,NHPC LTD.,Active,A ,10.0,INE848E01016,Power Generation,Equity,Utilities,Power,Power,Power Generation,10045034805
533099,Provogue (India) Ltd.,PROVOGUBBPH,PROVOGUBBPH,Delisted,P ,2.0,-, ,Equity,-,-,-,-,
533100,Premier Energy and Infrastructure  Limited,PEIL,PREMIER ENERGY AND INFRASTRUCTURE LTD.,Suspended,Z ,10.0,INE429K01012, ,Equity,-,-,-,-,41350060
533101,Suryaamba Spinning Mills Limited,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,Active,X ,10.0,INE360J01011,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,2931944
533102,"SRF Ltd.,",SRFBBPH,SRFBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533103,Jindal Cotex Limited,JINDCOT,JINDAL COTEX LTD.,Suspended,Z ,10.0,INE904J01016,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,45003140
533104,Globus Spirits Limited,GLOBUSSPR,GLOBUS SPIRITS LTD.,Active,A ,10.0,INE615I01010,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries,28822299
533106,Oil India Limited,OIL,OIL INDIA LTD.,Active,A ,10.0,INE274J01014,Oil Exploration & Production,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Exploration & Production,1084405194
533107,Reliance Naval and Engineering Limited,RNAVAL,Reliance Naval and Engineering Ltd,Suspended,Z ,10.0,INE542F01012,Ship Building & Allied Services,Equity,Industrials,Capital Goods,Industrial Manufacturing,Ship Building & Allied Services,737591263
533108,Bhilwara Technical Textiles Limited,BTTL,BHILWARA TECHNICAL TEXTILES LTD.,Active,X ,1.0,INE274K01012,Trading - Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products,58373305
533109,Euro Multivision Limited,EUROMULTI,EURO MULTIVISION LTD.,Suspended,Z ,10.0,INE063J01011,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,23800049
533110,Shree Precoated Steels Limited,SPSL,SHREE PRECOATED STEELS LTD.,Active,XT,10.0,INE318K01025,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,4139902
533120,Bhagyanagar India Limited,BHAGYINBBPH,BHAGYINBBPH,Delisted,P ,2.0,-, ,Equity,-,-,-,-,
533121,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL,Expleo Solutions Ltd,Active,B ,10.0,INE201K01015,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,15519739
533122,RattanIndia Power Limited,RTNPOWER,RattanIndia Power Limited,Active,T ,10.0,INE399K01017,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,5370105860
533124,Goldiam International Ltd.,GOLDIMBBPH,GOLDIMBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533130,Poddar Pigments Ltd.,PODDARBBPH,PODDARBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533137,DEN Networks Limited,DEN,Den Networks Ltd,Active,B ,10.0,INE947J01015,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,477223845
533138,ASTEC LIFESCIENCES LIMITED,ASTEC,ASTEC LIFESCIENCES LIMITED,Active,B ,10.0,INE563J01010,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,19609206
533143,Reliance Broadcast Network Limited,RBN,Reliance Broadcast Network Limited,Delisted,B ,5.0,INE445K01018, ,Equity,-,-,-,-,
533144,Cox & Kings Limited,COX&KINGS,Cox & Kings Limited,Delisted,Z ,5.0,INE008I01026,"Tour, Travel Related Services",Equity,Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",176564890
533145,Apcotex Industries Limited,APCOTEXBBPH,APCOTEXBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533146,D-Link (India) Ltd,DLINKINDIA,D-Link (India) Ltd,Active,B ,2.0,INE250K01012,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,35504850
533147,"Bright Brothers Ltd.,",BRITBRBBPH,BRITBRBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533148,JSW Energy Limited,JSWENERGY,JSW Energy Ltd,Active,A ,10.0,INE121E01018,Power Generation,Equity,Utilities,Power,Power,Power Generation,1644675668
533149,Yunik Managing Advisors Limited,YUNIKM,Yunik Managing Advisors Ltd,Active,X ,10.0,INE143K01019,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,14287754
533150,Godrej Properties Limited,GODREJPROP,Godrej Properties Ltd,Active,A ,5.0,INE484J01027,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",278041474
533151,D.B.Corp Limited,DBCORP,D B Corp Ltd,Active,T ,10.0,INE950I01011,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,178092309
533152,MBL Infrastructure Ltd,MBLINFRA,MBL Infrastructure Ltd,Active,B ,10.0,INE912H01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,104754624
533153,FDC Ltd.,FDCLTDBBPH,FDCLTDBBPH,Delisted,P ,1.0,-, ,Equity,-,-,-,-,
533154,Infinite Computer Solutions (India) Ltd,INFINITE,Infinite Computer Solutions (India) Ltd,Delisted,B ,10.0,INE486J01014, ,Equity,-,-,-,-,33355514
533155,Jubilant Foodworks Limited,JUBLFOOD,Jubilant FoodWorks Ltd,Active,A ,2.0,INE797F01020,Restaurants,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,659845200
533156,Vascon Engineers Limited,VASCONEQ,Vascon Engineers Ltd,Active,B ,10.0,INE893I01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,221317111
533157,Syncom Healthcare Limited,SYNCOM,Syncom Healthcare Ltd,Delisted,Z ,10.0,INE602K01014,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,40000000
533158,Thangamayil Jewellery Limited,THANGAMAYL,Thangamayil Jewellery Ltd,Active,B ,10.0,INE085J01014,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",27439164
533159,Aqua Logistics Limited,AQUA,Aqua Logistics Ltd,Delisted,X ,1.0,INE544K01026, ,Equity,-,-,-,-,
533160,VALOR ESTATE LIMITED,DBREALTY,Valor Estate Ltd,Active,A ,10.0,INE879I01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",537789378
533161,Emmbi Industries Limited,EMMBI,Emmbi Industries Ltd,Active,B ,10.0,INE753K01015,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,17690250
533162,Hathway Cable & Datacom Limited,HATHWAY,Hathway Cable & Datacom Ltd,Active,B ,2.0,INE982F01036,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,1770104500
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,Active,T ,10.0,INE267I01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,22737966
533164,Texmo Pipes and Products Limited,TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.,Active,B ,10.0,INE141K01013,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,29195000
533165,Tips Industries Limited,TIPSBBPH,TIPSBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533166,Sundaram Multi Pap Ltd.,SUNDARAM,SUNDARAM MULTI PAP LTD.,Active,B ,1.0,INE108E01023,Stationary,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Stationary,473877773
533167,Coromandel Engineering Company Limited,COROENGG,COROMANDEL ENGINEERING COMPANY LTD.,Suspended,XT,10.0,INE312J01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",33233598
533168,Rossell India Limited,ROSSELLIND,ROSSELL INDIA LTD.,Active,B ,2.0,INE847C01020,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,37696475
533169,MAN INFRACONSTRUCTION LIMITED,MANINFRA,MAN INFRACONSTRUCTION LTD.,Active,A ,2.0,INE949H01023,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,371250405
533170,TAMBOLI INDUSTRIES LIMITED,TAMBOLIIN,Tamboli Industries Ltd,Active,X ,10.0,INE864J01012,Holding Company,Equity,Financial Services,Financial Services,Finance,Holding Company,9920000
533171,United Bank of India,UNITEDBNK,UNITED BANK OF INDIA,Delisted,B ,10.0,INE695A01019, ,Equity,-,-,-,-,9069298994
533176,DQ Entertainment (International) Limited,DQE,DQ ENTERTAINMENT (INTERNATIONAL) LTD.,Suspended,Z ,10.0,INE656K01010,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",79282857
533177,IL&FS Transportation Networks Limited,IL&FSTRANS,IL&FS Transportation Networks Ltd,Active,Z ,10.0,INE975G01012,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,328960027
533178,Pradip Overseas Limited,PRADIP,Pradip Overseas Ltd,Delisted,B ,10.0,INE495J01015,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,48440183
533179,Persistent Systems Limited,PERSISTENT,PERSISTENT SYSTEMS LTD.,Active,A ,5.0,INE262H01021,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,77025000
533180,Shree Ganesh Jewellery House (I) Limited,SGJHL,SHREE GANESH JEWELLERY HOUSE (I) LTD.,Delisted,Z ,10.0,INE553K01019, ,Equity,-,-,-,-,
533181,Intrasoft Technologies Limited,ISFT,INTRASOFT TECHNOLOGIES LTD.,Active,B ,10.0,INE566K01011,E-Retail/ E-Commerce,Equity,Consumer Discretionary,Consumer Services,Retailing,E-Retail/ E-Commerce,14731678
533189,Goenka Diamond & Jewels Ltd,GOENKA,GOENKA DIAMOND & JEWELS LTD.,Active,Z ,1.0,INE516K01024,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",317000000
533192,K C P SUGAR AND INDUSTRIES CORPORATION LTD.,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,Active,B ,1.0,INE790B01024,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,113385050
533193,KIRLOSKAR ELECTRIC COMPANY LTD.,KECL,Kirloskar Electric Company Ltd,Active,B ,10.0,INE134B01017,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,66414071
533200,TALWALKARS BETTER VALUE FITNESS LIMITED,TALWALKARS,Talwalkars Better Value Fitness Ltd,Suspended,Z ,10.0,INE502K01016,Wellness,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Wellness,31004906
533201,MANAKSIA LIMITED,MNAKSIABBPH,MNAKSIABBPH,Delisted,P ,2.0,-, ,Equity,-,-,-,-,
533202,SATCHMO HOLDINGS LIMITED,SATCH,Satchmo Holdings Ltd,Active,XT,10.0,INE639K01016,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",145832100
533203,TARAPUR TRANSFORMERS LIMITED,TARAPUR,Tarapur Transformers Ltd,Active,T ,10.0,INE747K01017,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,19500011
533204,GB GLOBAL LIMITED,GBGLOBAL,GB Global Ltd,Suspended,T ,10.0,INE087J01028,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,50033143
533205,Geodesic  Ltd.,GEODLTDBBPH,GEODLTDBBPH,Delisted,P ,2.0,-, ,Equity,-,-,-,-,
533206,SJVN LIMITED,SJVN,SJVN Ltd,Active,A ,10.0,INE002L01015,Power Generation,Equity,Utilities,Power,Power,Power Generation,3929795175
533207,Jaypee Infratech Limited,JPINFRATEC,Jaypee Infratech Ltd,Suspended,T ,10.0,INE099J01015,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,1388933497
533208,Emami Paper Mills Ltd.,EMAMIPAP,EMAMI PAPER MILLS LTD.,Active,B ,2.0,INE830C01026,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,60499050
533209,Samruddhi Cement Limited,SAMRUDDHI,SAMRUDDHI CEMENT LTD.,Delisted,B ,5.0,INE676K01018, ,Equity,-,-,-,-,
533210,Kriti Nutrients Ltd,KRITINUT,Kriti Nutrients Ltd,Active,B ,1.0,INE798K01010,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,50103520
533211,Parabolic Drugs Ltd,PARABDRUGS,Parabolic Drugs Ltd,Delisted,Z ,10.0,INE618H01016,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,61892014
533212,GKB Ophthalmics Ltd.,GKB,GKB OPHTHALMICS LTD.,Active,X ,10.0,INE265D01015,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,5040580
